0,0.5001,0.50101,0.30257,0.50021,0.50009,0.50002,0.50441,0.50022,0.50858,0.50022,0.50858
0.1,0.49943,0.5012,0.30348,0.49968,0.50011,0.49998,0.50418,0.50011,0.50886,0.50011,0.50886
0.2,0.49923,0.50029,0.30348,0.50012,0.49999,0.49969,0.5043,0.50039,0.50857,0.50039,0.50857
0.3,0.4988,0.4999,0.30473,0.50001,0.49994,0.49979,0.50447,0.50031,0.50854,0.50031,0.50854
0.4,0.4988,0.4999,0.30473,0.50001,0.49994,0.49979,0.50447,0.50031,0.50854,0.50031,0.50854
0.5,0.49923,0.49923,0.30377,0.5001,0.5,0.49993,0.5044,0.50006,0.50847,0.50006,0.50847
0.6,0.4999,0.50101,0.30339,0.50011,0.49989,0.50013,0.50418,0.50024,0.50878,0.50024,0.50878
0.7,0.49904,0.50081,0.30363,0.50023,0.50002,0.50014,0.50429,0.50015,0.50859,0.50015,0.50859
0.8,0.50072,0.49995,0.30449,0.50001,0.50003,0.50003,0.50431,0.50036,0.50867,0.50036,0.50867
0.9,0.50072,0.49995,0.30449,0.50001,0.50003,0.50003,0.50431,0.50036,0.50867,0.50036,0.50867
1,0.5001,0.50053,0.30382,0.49995,0.49988,0.49984,0.50431,0.50024,0.50852,0.50024,0.50852
1.1,0.5001,0.49899,0.30473,0.50007,0.49973,0.49997,0.50431,0.50012,0.50846,0.50012,0.50846
1.2,0.50144,0.50053,0.30401,0.50003,0.49995,0.50022,0.50437,0.50017,0.50846,0.50017,0.50846
1.3,0.49957,0.5001,0.30396,0.49974,0.5002,0.49996,0.50422,0.50015,0.50864,0.50015,0.50864
1.4,0.50067,0.49976,0.30439,0.50002,0.50014,0.49999,0.50434,0.50021,0.50858,0.50021,0.50858
1.5,0.50029,0.5001,0.30334,0.49988,0.50027,0.49962,0.50442,0.50018,0.50856,0.50018,0.50856
1.6,0.50019,0.49895,0.30382,0.4998,0.49971,0.50016,0.50424,0.5003,0.50861,0.5003,0.50861
1.7,0.5,0.50024,0.30411,0.50007,0.49984,0.49993,0.50427,0.50037,0.50858,0.50037,0.50858
1.8,0.49971,0.49933,0.30363,0.49997,0.50011,0.49989,0.50416,0.50036,0.50846,0.50036,0.50846
1.9,0.49971,0.49933,0.30363,0.49997,0.50011,0.49989,0.50416,0.50036,0.50846,0.50036,0.50846
2,0.49914,0.50024,0.30329,0.49968,0.50017,0.50007,0.50432,0.50019,0.50868,0.50019,0.50868
2.1,0.50024,0.49962,0.30372,0.49998,0.49999,0.49991,0.50435,0.50017,0.50869,0.50017,0.50869
2.2,0.50043,0.50086,0.30305,0.50013,0.5,0.49989,0.50441,0.50013,0.50845,0.50013,0.50845
2.3,0.50024,0.49976,0.30391,0.50005,0.50001,0.49981,0.5042,0.50048,0.50848,0.50048,0.50848
2.4,0.49933,0.49852,0.30473,0.49998,0.4999,0.49996,0.50432,0.50029,0.50864,0.50029,0.50864
2.5,0.49952,0.50144,0.30506,0.50022,0.50002,0.5,0.50413,0.5001,0.50846,0.5001,0.50846
2.6,0.5001,0.50048,0.30516,0.49987,0.50004,0.49989,0.50437,0.50018,0.50865,0.50018,0.50865
2.7,0.49919,0.50115,0.3031,0.50029,0.5001,0.50001,0.50423,0.5001,0.50841,0.5001,0.50841
2.8,0.50005,0.50067,0.30454,0.5,0.50016,0.49963,0.50438,0.5002,0.5088,0.5002,0.5088
2.9,0.50005,0.50067,0.30454,0.5,0.50016,0.49963,0.50438,0.5002,0.5088,0.5002,0.5088
3,0.50029,0.50057,0.30425,0.50001,0.49987,0.49999,0.50423,0.50013,0.50876,0.50013,0.50876
3.1,0.50014,0.50005,0.3043,0.49991,0.50005,0.50016,0.50423,0.5002,0.50859,0.5002,0.50859
3.2,0.50034,0.50077,0.30301,0.50009,0.50005,0.50006,0.50432,0.50048,0.50862,0.50048,0.50862
3.3,0.4999,0.50057,0.30315,0.50019,0.50004,0.4997,0.50426,0.50002,0.50858,0.50002,0.50858
3.4,0.4999,0.50057,0.30315,0.50019,0.50004,0.4997,0.50426,0.50002,0.50858,0.50002,0.50858
3.5,0.50043,0.50081,0.30387,0.50019,0.50003,0.50009,0.50424,0.50002,0.5084,0.50002,0.5084
3.6,0.49923,0.50139,0.30018,0.49913,0.49686,0.5002,0.50448,0.50025,0.50866,0.50025,0.50866
3.7,0.49947,0.50096,0.29467,0.49965,0.49879,0.49993,0.50429,0.50018,0.50859,0.50018,0.50859
3.8,0.50029,0.50062,0.2929,0.50013,0.50071,0.50003,0.50454,0.50023,0.50852,0.50023,0.50852
